iid,id,gender,condtn,wave,order,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
51,12,1,2,2,6,38,0,-0.30,0,23,1,50.00,10.00,20.00,10.00,10.00,0.00,0,8.00,7.00,9.00,8.00,8.00,3.00,7.00,1.00,1,23,1.00,2,5,10,1,5,3,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25.00,10.00,35.00,15.00,0.00,15.00,6,8,2,10,2
51,12,1,2,2,8,39,0,-0.46,0,24,3,20.00,20.00,20.00,15.00,15.00,10.00,0,3.00,1.00,8.00,1.00,9.00,,1.00,1.00,1,23,1.00,2,5,10,1,5,3,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25.00,10.00,35.00,15.00,0.00,15.00,6,8,2,10,2
52,13,1,2,2,17,21,0,0.62,0,21,4,12.00,18.00,20.00,16.00,16.00,18.00,0,5.00,8.00,8.00,5.00,8.00,2.00,6.00,1.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,19,22,0,0.03,0,27,1,20.00,20.00,20.00,10.00,10.00,20.00,0,3.00,6.00,7.00,5.00,5.00,4.00,2.00,2.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,15,23,0,-0.13,0,21,4,10.00,20.00,40.00,10.00,10.00,10.00,0,6.00,6.00,5.00,7.00,5.00,6.00,6.00,5.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,3,24,0,-0.01,1,27,2,10.00,20.00,20.00,15.00,20.00,15.00,0,4.00,,,6.00,8.00,7.00,7.00,6.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,5,25,0,0.28,1,25,2,20.00,20.00,15.00,15.00,15.00,15.00,0,5.00,4.00,7.00,5.00,9.00,7.00,5.00,4.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,6,26,0,0.06,1,23,2,20.00,20.00,20.00,15.00,15.00,10.00,0,2.00,7.00,6.00,4.00,4.00,4.00,5.00,4.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,16,27,0,-0.31,0,22,3,17.00,10.00,18.00,20.00,25.00,10.00,0,1.00,3.00,7.00,1.00,4.00,2.00,1.00,3.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,2,29,0,0.42,1,22,2,20.00,22.00,18.00,15.00,15.00,10.00,1,6.00,8.00,8.00,5.00,7.00,5.00,8.00,7.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,8,30,0,0.11,1,23,2,10.00,20.00,20.00,20.00,20.00,10.00,0,3.00,7.00,8.00,6.00,7.00,5.00,7.00,7.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,1,31,0,0.03,1,24,2,35.00,10.00,20.00,20.00,10.00,5.00,0,3.00,8.00,8.00,5.00,5.00,5.00,6.00,4.00,1,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,11,32,0,0.17,0,27,4,50.00,0.00,50.00,0.00,0.00,0.00,0,4.00,7.00,6.00,6.00,9.00,4.00,5.00,3.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,12,33,0,-0.22,1,30,2,30.00,20.00,30.00,10.00,0.00,10.00,1,9.00,9.00,8.00,9.00,7.00,9.00,8.00,4.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,14,34,0,0.35,0,21,4,30.00,5.00,30.00,15.00,15.00,5.00,0,4.00,4.00,5.00,4.00,5.00,3.00,4.00,3.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,10,35,0,0.43,1,25,2,20.00,23.00,23.00,22.00,7.00,5.00,0,6.00,7.00,10.00,7.00,7.00,9.00,7.00,8.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,18,36,0,-0.15,1,26,2,20.00,25.00,20.00,15.00,15.00,5.00,0,1.00,5.00,5.00,2.00,5.00,2.00,3.00,6.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,4,37,1,-0.05,1,27,2,10.00,10.00,30.00,25.00,10.00,15.00,1,2.00,6.00,6.00,6.00,4.00,5.00,5.00,5.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,7,38,0,0.32,0,23,1,50.00,10.00,20.00,10.00,10.00,0.00,0,2.00,9.00,9.00,3.00,8.00,3.00,6.00,2.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
52,13,1,2,2,9,39,0,0.01,0,24,3,20.00,20.00,20.00,15.00,15.00,10.00,1,3.00,9.00,9.00,6.00,9.00,,6.00,2.00,2,21,1.00,2,10,9,1,4,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15.00,20.00,15.00,30.00,5.00,15.00,5,8,6,8,7
53,14,1,2,2,12,21,0,-0.08,0,21,4,12.00,18.00,20.00,16.00,16.00,18.00,0,6.00,8.00,7.00,7.00,7.00,2.00,6.00,1.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,14,22,0,0.50,0,27,1,20.00,20.00,20.00,10.00,10.00,20.00,1,7.00,7.00,8.00,6.00,7.00,8.00,8.00,5.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,17,24,0,0.48,1,27,2,10.00,20.00,20.00,15.00,20.00,15.00,1,8.00,,,7.00,8.00,8.00,8.00,7.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,19,25,0,0.11,1,25,2,20.00,20.00,15.00,15.00,15.00,15.00,0,7.00,8.00,9.00,7.00,8.00,5.00,7.00,7.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,1,26,0,0.08,1,23,2,20.00,20.00,20.00,15.00,15.00,10.00,0,6.00,8.00,8.00,6.00,7.00,5.00,6.00,6.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,11,27,0,-0.07,0,22,3,17.00,10.00,18.00,20.00,25.00,10.00,0,6.00,4.00,8.00,3.00,8.00,2.00,3.00,3.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,16,29,0,0.06,1,22,2,20.00,22.00,18.00,15.00,15.00,10.00,1,9.00,8.00,8.00,5.00,7.00,,8.00,5.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,3,30,0,0.16,1,23,2,10.00,20.00,20.00,20.00,20.00,10.00,1,7.00,7.00,8.00,7.00,9.00,7.00,9.00,6.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,15,31,0,0.40,1,24,2,35.00,10.00,20.00,20.00,10.00,5.00,0,7.00,7.00,7.00,6.00,6.00,6.00,6.50,6.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,6,32,0,0.50,0,27,4,50.00,0.00,50.00,0.00,0.00,0.00,0,7.00,6.00,9.00,8.00,9.00,9.00,7.00,5.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,7,33,0,-0.24,1,30,2,30.00,20.00,30.00,10.00,0.00,10.00,0,8.00,7.00,5.00,6.00,7.00,4.00,6.00,3.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,9,34,0,0.24,0,21,4,30.00,5.00,30.00,15.00,15.00,5.00,0,5.00,4.00,6.00,3.00,7.00,3.00,5.00,4.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,5,35,1,-0.20,1,25,2,20.00,23.00,23.00,22.00,7.00,5.00,1,8.00,8.00,8.00,8.00,8.00,6.00,8.00,7.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,13,36,0,0.77,1,26,2,20.00,25.00,20.00,15.00,15.00,5.00,1,9.00,8.00,8.00,5.00,6.00,7.00,7.00,6.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,18,37,0,0.46,1,27,2,10.00,10.00,30.00,25.00,10.00,15.00,1,7.00,7.00,7.00,4.00,7.00,4.00,6.00,4.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,2,38,0,0.22,0,23,1,50.00,10.00,20.00,10.00,10.00,0.00,0,3.00,9.00,9.00,3.00,9.00,5.00,2.00,1.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
53,14,1,2,2,4,39,0,0.72,0,24,3,20.00,20.00,20.00,15.00,15.00,10.00,1,8.00,7.00,9.00,5.00,5.00,,7.00,5.00,2,28,4.00,2,2,2,2,6,2,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40.00,15.00,20.00,10.00,5.00,10.00,8,9,8,8,8
54,15,1,2,2,13,21,0,-0.20,0,21,4,12.00,18.00,20.00,16.00,16.00,18.00,0,6.00,8.00,7.00,6.00,8.00,2.00,6.00,1.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,15,22,0,0.33,0,27,1,20.00,20.00,20.00,10.00,10.00,20.00,0,4.00,5.00,5.00,4.00,5.00,4.00,4.00,2.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,11,23,0,0.35,0,21,4,10.00,20.00,40.00,10.00,10.00,10.00,0,6.00,7.00,6.00,6.00,5.00,5.00,6.00,4.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,18,24,0,0.49,1,27,2,10.00,20.00,20.00,15.00,20.00,15.00,0,6.00,8.00,,8.00,8.00,8.00,7.00,6.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,1,25,0,-0.15,1,25,2,20.00,20.00,15.00,15.00,15.00,15.00,0,5.00,8.00,8.00,6.00,9.00,6.00,6.00,7.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,2,26,0,0.16,1,23,2,20.00,20.00,20.00,15.00,15.00,10.00,0,2.00,8.00,7.00,2.00,7.00,2.00,3.00,3.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,12,27,0,-0.06,0,22,3,17.00,10.00,18.00,20.00,25.00,10.00,0,2.00,4.00,7.00,3.00,6.00,2.00,1.00,2.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,17,29,0,-0.16,1,22,2,20.00,22.00,18.00,15.00,15.00,10.00,0,6.00,7.00,6.00,4.00,6.00,5.00,6.00,4.00,,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,4,30,0,0.21,1,23,2,10.00,20.00,20.00,20.00,20.00,10.00,0,3.00,5.00,8.00,4.00,7.00,6.00,6.00,5.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,16,31,0,0.26,1,24,2,35.00,10.00,20.00,20.00,10.00,5.00,0,4.00,5.00,6.00,4.00,5.00,5.00,5.00,5.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,7,32,0,0.19,0,27,4,50.00,0.00,50.00,0.00,0.00,0.00,0,7.00,6.00,9.00,8.00,9.00,9.00,7.00,5.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,8,33,0,-0.29,1,30,2,30.00,20.00,30.00,10.00,0.00,10.00,0,5.00,6.00,5.00,5.00,6.00,8.00,5.00,2.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,10,34,0,0.16,0,21,4,30.00,5.00,30.00,15.00,15.00,5.00,0,4.00,6.00,6.00,5.00,7.00,3.00,5.00,4.00,,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,6,35,0,-0.29,1,25,2,20.00,23.00,23.00,22.00,7.00,5.00,0,6.00,8.00,8.00,6.00,7.00,9.00,7.00,8.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,14,36,0,0.83,1,26,2,20.00,25.00,20.00,15.00,15.00,5.00,0,3.00,4.00,6.00,4.00,5.00,2.00,4.00,5.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,19,37,0,0.68,1,27,2,10.00,10.00,30.00,25.00,10.00,15.00,0,4.00,3.00,4.00,2.00,3.00,3.00,3.00,3.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,3,38,0,0.11,0,23,1,50.00,10.00,20.00,10.00,10.00,0.00,0,3.00,9.00,9.00,5.00,9.00,5.00,5.00,1.00,2,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
54,15,1,2,2,5,39,0,0.54,0,24,3,20.00,20.00,20.00,15.00,15.00,10.00,0,4.00,8.00,8.00,5.00,6.00,,5.00,3.00,,28,8.00,2,1,1,5,5,1,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40.00,20.00,20.00,20.00,0.00,0.00,8,9,8,8,8
55,16,1,2,2,1,21,0,0.39,0,21,4,12.00,18.00,20.00,16.00,16.00,18.00,0,5.00,9.00,9.00,8.00,9.00,5.00,8.00,3.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,3,22,0,0.16,1,27,1,20.00,20.00,20.00,10.00,10.00,20.00,1,6.00,7.00,7.00,7.00,7.00,7.00,7.00,6.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,18,23,0,0.10,0,21,4,10.00,20.00,40.00,10.00,10.00,10.00,0,6.00,8.00,7.00,6.00,7.00,5.00,6.00,5.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,6,24,0,-0.22,0,27,2,10.00,20.00,20.00,15.00,20.00,15.00,0,8.00,7.00,7.00,,,2.00,6.00,4.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,8,25,0,0.53,0,25,2,20.00,20.00,15.00,15.00,15.00,15.00,0,7.00,7.00,7.00,8.00,8.00,6.00,7.00,5.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,9,26,0,0.03,0,23,2,20.00,20.00,20.00,15.00,15.00,10.00,0,6.00,6.00,6.00,6.00,6.00,4.00,6.00,5.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,19,27,0,-0.16,0,22,3,17.00,10.00,18.00,20.00,25.00,10.00,0,5.00,6.00,6.00,4.00,3.00,4.00,4.00,1.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,5,29,0,0.52,0,22,2,20.00,22.00,18.00,15.00,15.00,10.00,1,6.00,8.00,7.00,6.00,5.00,3.00,6.00,6.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,11,30,1,0.49,0,23,2,10.00,20.00,20.00,20.00,20.00,10.00,1,7.00,7.00,8.00,8.00,7.00,8.00,8.00,5.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,4,31,1,-0.32,0,24,2,35.00,10.00,20.00,20.00,10.00,5.00,1,9.00,8.00,7.00,10.00,9.00,8.00,8.50,9.00,1,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,14,32,0,0.20,0,27,4,50.00,0.00,50.00,0.00,0.00,0.00,0,8.00,8.00,7.00,9.00,7.00,5.00,7.00,3.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,15,33,0,-0.15,0,30,2,30.00,20.00,30.00,10.00,0.00,10.00,0,7.00,7.00,6.00,6.00,6.00,4.00,5.00,2.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,17,34,0,0.50,0,21,4,30.00,5.00,30.00,15.00,15.00,5.00,0,4.00,4.00,5.00,6.00,6.00,5.00,5.00,3.00,,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,13,35,0,0.33,0,25,2,20.00,23.00,23.00,22.00,7.00,5.00,0,6.00,8.00,8.00,8.00,8.00,6.00,8.00,8.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,2,36,0,-0.12,0,26,2,20.00,25.00,20.00,15.00,15.00,5.00,0,5.00,6.00,8.00,6.00,8.00,4.00,5.00,5.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,7,37,0,-0.27,0,27,2,10.00,10.00,30.00,25.00,10.00,15.00,1,5.00,7.00,6.00,7.00,4.00,5.00,4.00,4.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,10,38,1,0.11,1,23,1,50.00,10.00,20.00,10.00,10.00,0.00,1,8.00,8.00,8.00,8.00,9.00,8.00,9.00,6.00,1,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
55,16,1,2,2,12,39,0,-0.08,0,24,3,20.00,20.00,20.00,15.00,15.00,10.00,0,6.00,7.00,8.00,10.00,7.00,,7.00,3.00,2,23,1.00,1,1,1,6,4,2,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20.00,25.00,25.00,10.00,10.00,10.00,6,10,10,9,10
56,1,0,1,3,7,66,0,0.26,0,29,3,20.00,25.00,15.00,15.00,53.00,20.00,1,7.00,6.00,6.00,7.00,9.00,5.00,6.00,6.00,2,23,11.00,2,10,9,1,3,1,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,17.00,18.00,18.00,15.00,17.00,15.00,10,10,9,8,5
56,1,0,1,3,3,67,0,-0.15,0,22,6,20.00,15.00,20.00,20.00,5.00,10.00,1,8.00,8.00,7.00,7.00,7.00,5.00,7.00,5.00,2,23,11.00,2,10,9,1,3,1,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,17.00,18.00,18.00,15.00,17.00,15.00,10,10,9,8,5
56,1,0,1,3,8,68,0,0.44,0,27,1,21.00,17.00,22.00,20.00,8.00,13.00,0,6.00,4.00,5.00,6.00,4.00,3.00,5.00,0.00,2,23,11.00,2,10,9,1,3,1,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,17.00,18.00,18.00,15.00,17.00,15.00,10,10,9,8,5
56,1,0,1,3,9,69,1,-0.05,1,28,2,50.00,10.00,30.00,10.00,0.00,0.00,1,7.00,5.00,5.00,7.00,6.00,,6.00,4.00,2,23,11.00,2,10,9,1,3,1,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,17.00,18.00,18.00,15.00,17.00,15.00,10,10,9,8,5
56,1,0,1,3,4,70,1,0.07,1,26,2,25.00,10.00,20.00,20.00,15.00,10.00,1,8.00,6.00,7.00,7.00,7.00,5.00,8.00,3.00,2,23,11.00,2,10,9,1,3,1,2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,17.00,18.00,18.00,15.00,17.00,15.00,10,10,9,8,5
